"","ZipCode","BreedName","city","state","latitude","longitude","borough"
"156927","10457","Rottweiler","Bronx","NY",40.846745,-73.89861,"Bronx"
"156952","10457","Yorkshire Terrier","Bronx","NY",40.846745,-73.89861,"Bronx"
"156977","10457","Unknown","Bronx","NY",40.846745,-73.89861,"Bronx"
"157002","10457","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.846745,-73.89861,"Bronx"
"157027","10457","Akita","Bronx","NY",40.846745,-73.89861,"Bronx"
"157052","10457","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.846745,-73.89861,"Bronx"
"157077","10457","Shih Tzu","Bronx","NY",40.846745,-73.89861,"Bronx"
"157102","10457","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.846745,-73.89861,"Bronx"
"157127","10457","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.846745,-73.89861,"Bronx"
"157152","10457","Maltipoo","Bronx","NY",40.846745,-73.89861,"Bronx"
"157177","10457","Chihuahua Crossbreed","Bronx","NY",40.846745,-73.89861,"Bronx"
"157202","10457","Yorkshire Terrier","Bronx","NY",40.846745,-73.89861,"Bronx"
"157227","10457","Yorkshire Terrier","Bronx","NY",40.846745,-73.89861,"Bronx"
"157252","10457","Unknown","Bronx","NY",40.846745,-73.89861,"Bronx"
"157277","10457","Cocker Spaniel","Bronx","NY",40.846745,-73.89861,"Bronx"
"157302","10457","Shih Tzu","Bronx","NY",40.846745,-73.89861,"Bronx"
"157327","10457","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.846745,-73.89861,"Bronx"
"157352","10457","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.846745,-73.89861,"Bronx"
"157377","10457","Yorkshire Terrier","Bronx","NY",40.846745,-73.89861,"Bronx"
"157402","10457","Unknown","Bronx","NY",40.846745,-73.89861,"Bronx"
"157427","10457","Yorkshire Terrier","Bronx","NY",40.846745,-73.89861,"Bronx"
"157452","10457","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.846745,-73.89861,"Bronx"
"157477","10457","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.846745,-73.89861,"Bronx"
"157502","10457","Chihuahua","Bronx","NY",40.846745,-73.89861,"Bronx"
"157527","10457","Yorkshire Terrier","Bronx","NY",40.846745,-73.89861,"Bronx"
"157552","10457","Shih Tzu","Bronx","NY",40.846745,-73.89861,"Bronx"
"157577","10457","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.846745,-73.89861,"Bronx"
"157602","10457","Yorkshire Terrier","Bronx","NY",40.846745,-73.89861,"Bronx"
"157627","10457","Chihuahua","Bronx","NY",40.846745,-73.89861,"Bronx"
"157652","10457","Yorkshire Terrier Crossbreed","Bronx","NY",40.846745,-73.89861,"Bronx"
"157677","10457","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.846745,-73.89861,"Bronx"
"157702","10457","Morkie","Bronx","NY",40.846745,-73.89861,"Bronx"
"157727","10457","Shih Tzu","Bronx","NY",40.846745,-73.89861,"Bronx"
"157752","10457","Maltese","Bronx","NY",40.846745,-73.89861,"Bronx"
"157777","10457","Yorkshire Terrier","Bronx","NY",40.846745,-73.89861,"Bronx"
"157804","10458","Chihuahua","Bronx","NY",40.864166,-73.88881,"Bronx"
"157829","10458","Belgian Malinois","Bronx","NY",40.864166,-73.88881,"Bronx"
"157854","10458","Pomeranian","Bronx","NY",40.864166,-73.88881,"Bronx"
"157879","10458","Shih Tzu","Bronx","NY",40.864166,-73.88881,"Bronx"
"157904","10458","Chihuahua","Bronx","NY",40.864166,-73.88881,"Bronx"
"157929","10458","Miniature Pinscher","Bronx","NY",40.864166,-73.88881,"Bronx"
"157954","10458","Shih Tzu","Bronx","NY",40.864166,-73.88881,"Bronx"
"157979","10458","Maltese Crossbreed","Bronx","NY",40.864166,-73.88881,"Bronx"
"158004","10458","Pug","Bronx","NY",40.864166,-73.88881,"Bronx"
"158029","10458","Maltese","Bronx","NY",40.864166,-73.88881,"Bronx"
"158054","10458","Yorkshire Terrier","Bronx","NY",40.864166,-73.88881,"Bronx"
"158079","10458","Unknown","Bronx","NY",40.864166,-73.88881,"Bronx"
"158104","10458","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.864166,-73.88881,"Bronx"
"158129","10458","Mastiff, French (Dogue de Bordeaux)","Bronx","NY",40.864166,-73.88881,"Bronx"
"158154","10458","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.864166,-73.88881,"Bronx"
"158179","10458","Shih Tzu","Bronx","NY",40.864166,-73.88881,"Bronx"
"158204","10458","Poodle","Bronx","NY",40.864166,-73.88881,"Bronx"
"158229","10458","Pug","Bronx","NY",40.864166,-73.88881,"Bronx"
"158254","10458","Shiba Inu","Bronx","NY",40.864166,-73.88881,"Bronx"
"158279","10458","Poodle","Bronx","NY",40.864166,-73.88881,"Bronx"
"158304","10458","Yorkshire Terrier","Bronx","NY",40.864166,-73.88881,"Bronx"
"158329","10458","Yorkshire Terrier","Bronx","NY",40.864166,-73.88881,"Bronx"
"158354","10458","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.864166,-73.88881,"Bronx"
"158379","10458","Pug","Bronx","NY",40.864166,-73.88881,"Bronx"
"158404","10458","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.864166,-73.88881,"Bronx"
"158429","10458","Rottweiler","Bronx","NY",40.864166,-73.88881,"Bronx"
"158454","10458","Chihuahua","Bronx","NY",40.864166,-73.88881,"Bronx"
"158479","10458","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.864166,-73.88881,"Bronx"
"158504","10458","Pomeranian","Bronx","NY",40.864166,-73.88881,"Bronx"
"158529","10458","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.864166,-73.88881,"Bronx"
"158554","10458","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.864166,-73.88881,"Bronx"
"158579","10458","Pomeranian","Bronx","NY",40.864166,-73.88881,"Bronx"
"158604","10458","Shih Tzu","Bronx","NY",40.864166,-73.88881,"Bronx"
"158629","10458","Chihuahua","Bronx","NY",40.864166,-73.88881,"Bronx"
"158654","10458","Yorkshire Terrier","Bronx","NY",40.864166,-73.88881,"Bronx"
"158679","10458","Unknown","Bronx","NY",40.864166,-73.88881,"Bronx"
"158704","10458","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.864166,-73.88881,"Bronx"
"158729","10458","Yorkshire Terrier Crossbreed","Bronx","NY",40.864166,-73.88881,"Bronx"
"158754","10458","Chihuahua","Bronx","NY",40.864166,-73.88881,"Bronx"
"158779","10458","Yorkshire Terrier","Bronx","NY",40.864166,-73.88881,"Bronx"
"158804","10458","Yorkshire Terrier","Bronx","NY",40.864166,-73.88881,"Bronx"
"158829","10458","Maltese","Bronx","NY",40.864166,-73.88881,"Bronx"
"158854","10458","Yorkshire Terrier","Bronx","NY",40.864166,-73.88881,"Bronx"
"158879","10458","Chihuahua Crossbreed","Bronx","NY",40.864166,-73.88881,"Bronx"
"158904","10458","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.864166,-73.88881,"Bronx"
"158929","10458","Chihuahua","Bronx","NY",40.864166,-73.88881,"Bronx"
"158954","10458","German Shepherd Dog","Bronx","NY",40.864166,-73.88881,"Bronx"
"158979","10458","Pekingese","Bronx","NY",40.864166,-73.88881,"Bronx"
"159004","10458","Shih Tzu","Bronx","NY",40.864166,-73.88881,"Bronx"
"159029","10458","Miniature Pinscher","Bronx","NY",40.864166,-73.88881,"Bronx"
"159054","10458","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.864166,-73.88881,"Bronx"
"159079","10458","Yorkshire Terrier","Bronx","NY",40.864166,-73.88881,"Bronx"
"159104","10458","Staffordshire Bull Terrier","Bronx","NY",40.864166,-73.88881,"Bronx"
"159129","10458","Shih Tzu","Bronx","NY",40.864166,-73.88881,"Bronx"
"159154","10458","Unknown","Bronx","NY",40.864166,-73.88881,"Bronx"
"159187","10459","Labrador Retriever Crossbreed","Bronx","NY",40.825432,-73.89327,"Bronx"
"159212","10459","Chihuahua","Bronx","NY",40.825432,-73.89327,"Bronx"
"159237","10459","French Bulldog","Bronx","NY",40.825432,-73.89327,"Bronx"
"159262","10459","Chihuahua","Bronx","NY",40.825432,-73.89327,"Bronx"
"159287","10459","Yorkshire Terrier","Bronx","NY",40.825432,-73.89327,"Bronx"
"159312","10459","Siberian Husky","Bronx","NY",40.825432,-73.89327,"Bronx"
"159337","10459","Yorkshire Terrier Crossbreed","Bronx","NY",40.825432,-73.89327,"Bronx"
"159362","10459","Shiba Inu","Bronx","NY",40.825432,-73.89327,"Bronx"
"159387","10459","Shih Tzu","Bronx","NY",40.825432,-73.89327,"Bronx"
"159412","10459","Miniature Pinscher","Bronx","NY",40.825432,-73.89327,"Bronx"
"159437","10459","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.825432,-73.89327,"Bronx"
"159462","10459","Shih Tzu Crossbreed","Bronx","NY",40.825432,-73.89327,"Bronx"
"159487","10459","Golden Retriever","Bronx","NY",40.825432,-73.89327,"Bronx"
"159512","10459","American Bully","Bronx","NY",40.825432,-73.89327,"Bronx"
"159537","10459","Maltese","Bronx","NY",40.825432,-73.89327,"Bronx"
"159562","10459","Chihuahua","Bronx","NY",40.825432,-73.89327,"Bronx"
"159587","10459","Chihuahua Crossbreed","Bronx","NY",40.825432,-73.89327,"Bronx"
"159612","10459","Chow Chow","Bronx","NY",40.825432,-73.89327,"Bronx"
"159637","10459","Japanese Chin","Bronx","NY",40.825432,-73.89327,"Bronx"
"159662","10459","Siberian Husky","Bronx","NY",40.825432,-73.89327,"Bronx"
"159687","10459","Yorkshire Terrier","Bronx","NY",40.825432,-73.89327,"Bronx"
"159712","10459","Pomeranian","Bronx","NY",40.825432,-73.89327,"Bronx"
"159737","10459","Yorkshire Terrier","Bronx","NY",40.825432,-73.89327,"Bronx"
"159762","10459","Poodle, Miniature","Bronx","NY",40.825432,-73.89327,"Bronx"
"159787","10459","Pomeranian","Bronx","NY",40.825432,-73.89327,"Bronx"
"159812","10459","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.825432,-73.89327,"Bronx"
"159837","10459","Chihuahua","Bronx","NY",40.825432,-73.89327,"Bronx"
"159862","10459","Unknown","Bronx","NY",40.825432,-73.89327,"Bronx"
"159887","10459","Maltese","Bronx","NY",40.825432,-73.89327,"Bronx"
"159912","10459","Yorkshire Terrier","Bronx","NY",40.825432,-73.89327,"Bronx"
"159937","10459","Wheaton Terrier","Bronx","NY",40.825432,-73.89327,"Bronx"
"159962","10459","Shih Tzu Crossbreed","Bronx","NY",40.825432,-73.89327,"Bronx"
"159987","10459","Pug","Bronx","NY",40.825432,-73.89327,"Bronx"
"160012","10459","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.825432,-73.89327,"Bronx"
"160037","10459","Pekingese","Bronx","NY",40.825432,-73.89327,"Bronx"
"160062","10459","Chihuahua","Bronx","NY",40.825432,-73.89327,"Bronx"
"160087","10459","German Shepherd Dog","Bronx","NY",40.825432,-73.89327,"Bronx"
"160112","10459","Bull Dog, French","Bronx","NY",40.825432,-73.89327,"Bronx"
"160137","10459","Chihuahua","Bronx","NY",40.825432,-73.89327,"Bronx"
"160162","10459","Unknown","Bronx","NY",40.825432,-73.89327,"Bronx"
"160187","10459","Shih Tzu","Bronx","NY",40.825432,-73.89327,"Bronx"
"160212","10459","Chihuahua","Bronx","NY",40.825432,-73.89327,"Bronx"
"160237","10459","American Staffordshire Terrier","Bronx","NY",40.825432,-73.89327,"Bronx"
"160253","10460","Shih Tzu","Bronx","NY",40.84095,-73.88036,"Bronx"
"160278","10460","Shiba Inu","Bronx","NY",40.84095,-73.88036,"Bronx"
"160303","10460","Shih Tzu","Bronx","NY",40.84095,-73.88036,"Bronx"
"160328","10460","Unknown","Bronx","NY",40.84095,-73.88036,"Bronx"
"160353","10460","Yorkshire Terrier","Bronx","NY",40.84095,-73.88036,"Bronx"
"160378","10460","Poodle, Miniature","Bronx","NY",40.84095,-73.88036,"Bronx"
"160403","10460","Golden Retriever","Bronx","NY",40.84095,-73.88036,"Bronx"
"160428","10460","Shih Tzu","Bronx","NY",40.84095,-73.88036,"Bronx"
"160453","10460","Poodle Crossbreed","Bronx","NY",40.84095,-73.88036,"Bronx"
"160478","10460","Beagle","Bronx","NY",40.84095,-73.88036,"Bronx"
"160503","10460","Pomeranian","Bronx","NY",40.84095,-73.88036,"Bronx"
"160528","10460","Chihuahua Crossbreed","Bronx","NY",40.84095,-73.88036,"Bronx"
"160553","10460","Maltese","Bronx","NY",40.84095,-73.88036,"Bronx"
"160578","10460","Schnauzer, Standard","Bronx","NY",40.84095,-73.88036,"Bronx"
"160603","10460","Pomeranian","Bronx","NY",40.84095,-73.88036,"Bronx"
"160628","10460","Shih Tzu","Bronx","NY",40.84095,-73.88036,"Bronx"
"160653","10460","Yorkshire Terrier","Bronx","NY",40.84095,-73.88036,"Bronx"
"160678","10460","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.84095,-73.88036,"Bronx"
"160703","10460","Maltipoo","Bronx","NY",40.84095,-73.88036,"Bronx"
"160728","10460","Yorkshire Terrier","Bronx","NY",40.84095,-73.88036,"Bronx"
"160753","10460","Unknown","Bronx","NY",40.84095,-73.88036,"Bronx"
"160778","10460","Schnauzer, Standard","Bronx","NY",40.84095,-73.88036,"Bronx"
"160803","10460","Poodle Crossbreed","Bronx","NY",40.84095,-73.88036,"Bronx"
"160828","10460","Yorkshire Terrier Crossbreed","Bronx","NY",40.84095,-73.88036,"Bronx"
"160853","10460","Bull Dog, English","Bronx","NY",40.84095,-73.88036,"Bronx"
"160878","10460","Unknown","Bronx","NY",40.84095,-73.88036,"Bronx"
"160903","10460","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.84095,-73.88036,"Bronx"
"160928","10460","Yorkshire Terrier","Bronx","NY",40.84095,-73.88036,"Bronx"
"160953","10460","Maltese","Bronx","NY",40.84095,-73.88036,"Bronx"
"160978","10460","Maltipoo","Bronx","NY",40.84095,-73.88036,"Bronx"
"161003","10460","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.84095,-73.88036,"Bronx"
"161028","10460","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.84095,-73.88036,"Bronx"
"161053","10460","Boston Terrier","Bronx","NY",40.84095,-73.88036,"Bronx"
"161078","10460","Chihuahua","Bronx","NY",40.84095,-73.88036,"Bronx"
"161103","10460","Maltese Crossbreed","Bronx","NY",40.84095,-73.88036,"Bronx"
"161128","10460","Pug","Bronx","NY",40.84095,-73.88036,"Bronx"
"161153","10460","Shih Tzu","Bronx","NY",40.84095,-73.88036,"Bronx"
"161178","10460","Shih Tzu","Bronx","NY",40.84095,-73.88036,"Bronx"
"161203","10460","Chihuahua","Bronx","NY",40.84095,-73.88036,"Bronx"
"161228","10460","German Shepherd Dog","Bronx","NY",40.84095,-73.88036,"Bronx"
"161253","10460","Yorkshire Terrier","Bronx","NY",40.84095,-73.88036,"Bronx"
"161278","10460","Maltese Crossbreed","Bronx","NY",40.84095,-73.88036,"Bronx"
"161303","10460","Maltese","Bronx","NY",40.84095,-73.88036,"Bronx"
"161328","10460","Chihuahua","Bronx","NY",40.84095,-73.88036,"Bronx"
"161353","10460","Yorkshire Terrier","Bronx","NY",40.84095,-73.88036,"Bronx"
"161378","10460","Maltese","Bronx","NY",40.84095,-73.88036,"Bronx"
"161403","10460","Siberian Husky","Bronx","NY",40.84095,-73.88036,"Bronx"
"161428","10460","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.84095,-73.88036,"Bronx"
"161453","10460","Shih Tzu","Bronx","NY",40.84095,-73.88036,"Bronx"
"161478","10460","Chihuahua","Bronx","NY",40.84095,-73.88036,"Bronx"
"161503","10460","Chihuahua","Bronx","NY",40.84095,-73.88036,"Bronx"
"161528","10460","Boston Terrier","Bronx","NY",40.84095,-73.88036,"Bronx"
"161553","10460","Unknown","Bronx","NY",40.84095,-73.88036,"Bronx"
"161578","10460","Chihuahua Crossbreed","Bronx","NY",40.84095,-73.88036,"Bronx"
"161595","10461","Yorkshire Terrier","Bronx","NY",40.842917,-73.83819,"Bronx"
"161620","10461","American Pit Bull Terrier/Pit Bull","Bronx","NY",40.842917,-73.83819,"Bronx"
"161645","10461","Poodle","Bronx","NY",40.842917,-73.83819,"Bronx"
"161670","10461","Unknown","Bronx","NY",40.842917,-73.83819,"Bronx"
"161695","10461","Shih Tzu","Bronx","NY",40.842917,-73.83819,"Bronx"
"161720","10461","Collie Crossbreed","Bronx","NY",40.842917,-73.83819,"Bronx"
"161745","10461","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.842917,-73.83819,"Bronx"
"161770","10461","Dachshund Smooth Coat","Bronx","NY",40.842917,-73.83819,"Bronx"
"161795","10461","Unknown","Bronx","NY",40.842917,-73.83819,"Bronx"
"161820","10461","Shih Tzu","Bronx","NY",40.842917,-73.83819,"Bronx"
"161845","10461","Yorkshire Terrier","Bronx","NY",40.842917,-73.83819,"Bronx"
"161870","10461","Dachshund Crossbreed","Bronx","NY",40.842917,-73.83819,"Bronx"
"161895","10461","Shih Tzu","Bronx","NY",40.842917,-73.83819,"Bronx"
"161920","10461","Shih Tzu","Bronx","NY",40.842917,-73.83819,"Bronx"
"161945","10461","Unknown","Bronx","NY",40.842917,-73.83819,"Bronx"
"161970","10461","Poodle","Bronx","NY",40.842917,-73.83819,"Bronx"
"161995","10461","Rat Terrier","Bronx","NY",40.842917,-73.83819,"Bronx"
"162020","10461","Labrador Retriever","Bronx","NY",40.842917,-73.83819,"Bronx"
"162045","10461","Shih Tzu Crossbreed","Bronx","NY",40.842917,-73.83819,"Bronx"
"162070","10461","Unknown","Bronx","NY",40.842917,-73.83819,"Bronx"
"162095","10461","Collie, Border","Bronx","NY",40.842917,-73.83819,"Bronx"
"162120","10461","Cavalier King Charles Spaniel","Bronx","NY",40.842917,-73.83819,"Bronx"
"162145","10461","Bichon Frise","Bronx","NY",40.842917,-73.83819,"Bronx"
"162170","10461","Poodle, Standard","Bronx","NY",40.842917,-73.83819,"Bronx"
"162195","10461","Cavalier King Charles Spaniel","Bronx","NY",40.842917,-73.83819,"Bronx"
"162220","10461","Schnauzer, Miniature","Bronx","NY",40.842917,-73.83819,"Bronx"
"162245","10461","French Bulldog","Bronx","NY",40.842917,-73.83819,"Bronx"
"162270","10461","Havanese","Bronx","NY",40.842917,-73.83819,"Bronx"
"162295","10461","Shih Tzu","Bronx","NY",40.842917,-73.83819,"Bronx"
"162320","10461","Maltese","Bronx","NY",40.842917,-73.83819,"Bronx"
"162345","10461","Shiba Inu","Bronx","NY",40.842917,-73.83819,"Bronx"
"162370","10461","Schipperkee","Bronx","NY",40.842917,-73.83819,"Bronx"
"162395","10461","Maltese","Bronx","NY",40.842917,-73.83819,"Bronx"
"162420","10461","Labrador Retriever","Bronx","NY",40.842917,-73.83819,"Bronx"
"162445","10461","Shih Tzu Crossbreed","Bronx","NY",40.842917,-73.83819,"Bronx"
"162470","10461","Labrador Retriever Crossbreed","Bronx","NY",40.842917,-73.83819,"Bronx"
"162495","10461","Jack Russell Terrier","Bronx","NY",40.842917,-73.83819,"Bronx"
"162520","10461","Beagle Crossbreed","Bronx","NY",40.842917,-73.83819,"Bronx"
"162545","10461","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.842917,-73.83819,"Bronx"
"162570","10461","German Shepherd Dog","Bronx","NY",40.842917,-73.83819,"Bronx"
"162595","10461","Collie, Smooth Coat","Bronx","NY",40.842917,-73.83819,"Bronx"
"162620","10461","Chihuahua","Bronx","NY",40.842917,-73.83819,"Bronx"
"162645","10461","Chihuahua","Bronx","NY",40.842917,-73.83819,"Bronx"
"162670","10461","Yorkshire Terrier","Bronx","NY",40.842917,-73.83819,"Bronx"
"162695","10461","Chihuahua","Bronx","NY",40.842917,-73.83819,"Bronx"
"162720","10461","Yorkshire Terrier Crossbreed","Bronx","NY",40.842917,-73.83819,"Bronx"
"162745","10461","Shih Tzu","Bronx","NY",40.842917,-73.83819,"Bronx"
"162770","10461","American Pit Bull Mix / Pit Bull Mix","Bronx","NY",40.842917,-73.83819,"Bronx"
"162795","10461","Shih Tzu Crossbreed","Bronx","NY",40.842917,-73.83819,"Bronx"
"162820","10461","Maltese","Bronx","NY",40.842917,-73.83819,"Bronx"
"162845","10461","American Staffordshire Terrier","Bronx","NY",40.842917,-73.83819,"Bronx"
"162870","10461","German Shepherd Dog","Bronx","NY",40.842917,-73.83819,"Bronx"
"162895","10461","Rottweiler","Bronx","NY",40.842917,-73.83819,"Bronx"
"162920","10461","Shetland Sheepdog","Bronx","NY",40.842917,-73.83819,"Bronx"
"162945","10461","Australian Cattledog","Bronx","NY",40.842917,-73.83819,"Bronx"
"162970","10461","Yorkshire Terrier","Bronx","NY",40.842917,-73.83819,"Bronx"
"162995","10461","Newfoundland","Bronx","NY",40.842917,-73.83819,"Bronx"
"163020","10461","West High White Terrier","Bronx","NY",40.842917,-73.83819,"Bronx"
"163045","10461","American Eskimo dog","Bronx","NY",40.842917,-73.83819,"Bronx"
"163070","10461","German Shepherd Dog","Bronx","NY",40.842917,-73.83819,"Bronx"
"163095","10461","Shih Tzu","Bronx","NY",40.842917,-73.83819,"Bronx"
"163120","10461","Maltipoo","Bronx","NY",40.842917,-73.83819,"Bronx"
"163145","10461","Chihuahua","Bronx","NY",40.842917,-73.83819,"Bronx"
"163170","10461","Shih Tzu","Bronx","NY",40.842917,-73.83819,"Bronx"
"163195","10461","Dalmatian","Bronx","NY",40.842917,-73.83819,"Bronx"
"163220","10461","Unknown","Bronx","NY",40.842917,-73.83819,"Bronx"
"163245","10461","Chihuahua","Bronx","NY",40.842917,-73.83819,"Bronx"
"163270","10461","Maltese","Bronx","NY",40.842917,-73.83819,"Bronx"
"163295","10461","Unknown","Bronx","NY",40.842917,-73.83819,"Bronx"
"163320","10461","Yorkshire Terrier","Bronx","NY",40.842917,-73.83819,"Bronx"
"163345","10461","Miniature Schnauzer","Bronx","NY",40.842917,-73.83819,"Bronx"
"163370","10461","Labrador Retriever","Bronx","NY",40.842917,-73.83819,"Bronx"
"163395","10461","Siberian Husky","Bronx","NY",40.842917,-73.83819,"Bronx"
